user_id,install_date,country,device,session_count,ttp,last_moment,unit_count,revenue,try_1,try_2,try_3,win_1,win_2,win_3,days_active
WH9CXA-WURDZJ-XDW21Y,2016-10-02,US,iPhone,12,4856,1475431594,NULL,NULL,1.0,70.0,2.0,1.0,35.0,1.0,6
FINCD7-VXO8RT-4EMF5S,2016-10-02,TR,iPhone,16,NA,1475425294,NULL,NULL,2.0,78.0,0.0,1.0,41.0,0.0,1
GDB4F0-T8CGNR-JS34ZB,2016-10-02,GB,iPhone,1,254,1475442043,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,6
ZMWGF7-73ET0Q-YEPIF3,2016-10-02,GB,iPhone,3,374,1475440430,NULL,NULL,0.0,4.0,0.0,0.0,3.0,0.0,4
H6DO4B-NVRAUW-85WSNO,2016-10-02,US,iPhone,5,1703,1475452675,NULL,NULL,5.0,12.0,2.0,3.0,11.0,1.0,7
XN4G9M-E7JOQ9-DUSAIW,2016-10-02,BR,iPhone,1,128,1475366954,NULL,NULL,0.0,3.0,0.0,0.0,2.0,0.0,1
FP28R5-6MXBW0-TWXUB3,2016-10-02,GB,iPhone,1,7,1475410489,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
T0RL92-P1MBZL-INYM1J,2016-10-01,BR,iPhone,16,8467,1475357030,NULL,NULL,59.0,45.0,6.0,50.0,38.0,5.0,6
XZJKI8-FXG8ZE-AQR8I3,2016-10-02,GB,iPhone,5,2728,1475438108,NULL,NULL,4.0,34.0,3.0,3.0,31.0,3.0,6
VPSM5W-BIVE3Y-0P54HA,2016-10-02,BR,iPhone,3,2614,1475438618,NULL,NULL,1.0,26.0,1.0,1.0,14.0,0.0,3
LB84QJ-ZL9FX5-CF532K,2016-10-02,US,iPhone,1,512,1475450056,NULL,NULL,2.0,8.0,0.0,1.0,4.0,0.0,1
IH5A1Y-AQMLPI-U4KNBZ,2016-10-02,US,iPhone,1,3,1475431865,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
8TEVQ5-DA4G76-JHZ0P6,2016-10-02,US,iPad,1,403,1475434010,NULL,NULL,0.0,10.0,0.0,0.0,1.0,0.0,1
ZFVYSE-4I2QTL-2J3DWE,2016-10-01,US,iPhone,1,26,1475342346,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,1
BMKU15-5D8N3A-NV31BG,2016-10-01,FR,iPhone,2,268,1475342478,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,3
4ZY6UW-SHP590-APXFSO,2016-10-02,US,iPhone,7,188,1475449210,NULL,NULL,0.0,2.0,0.0,0.0,1.0,0.0,3
TJD7VZ-YUHJLQ-7V5D1Q,2016-10-01,BR,iPhone,7,978,1475349050,NULL,NULL,2.0,6.0,0.0,2.0,6.0,0.0,8
NQ3VAI-ZAROTY-ODR318,2016-10-02,US,iPhone,1,28,1475397326,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
GJS71Y-EFZN43-B9O1G6,2016-10-02,US,iPhone,6,1614,1475442956,NULL,NULL,1.0,10.0,0.0,1.0,8.0,0.0,1
1PG85O-KI9TRU-5DY36G,2016-10-02,BR,iPhone,53,14642,1475450840,NULL,NULL,73.0,60.0,8.0,67.0,36.0,5.0,4
5TVQBO-OQAWS7-MGL8UC,2016-10-01,GB,iPhone,5,816,1475358266,NULL,NULL,2.0,8.0,0.0,1.0,8.0,0.0,1
D5GM0R-LGJZ5P-GQV2YZ,2016-10-01,US,iPad,2,668,1475348198,NULL,NULL,0.0,7.0,0.0,0.0,3.0,0.0,1
ELADWR-SXODYK-T2XE6G,2016-10-02,US,iPhone,1,6,1475368267,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
9JWFT6-PLQ4UG-GBUIWN,2016-10-01,US,iPhone,13,5123,1475346627,NULL,NULL,7.0,59.0,0.0,2.0,11.0,0.0,1
4P6DTK-7YGOD8-LMCJ38,2016-10-02,US,iPhone,1,5,1475378974,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
X1OJUD-L38ODC-2PRI6Z,2016-10-02,GB,iPhone,1,264,1475446615,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,2
ZCAQSI-7P0QJX-MHNK63,2016-10-02,FR,iPhone,23,7231,1475445170,NULL,NULL,7.0,70.0,5.0,7.0,46.0,5.0,8
0KIUXR-W47EQB-MGIXRO,2016-10-02,US,iPhone,1,106,1475399361,NULL,NULL,0.0,3.0,0.0,0.0,1.0,0.0,1
YR3NUQ-41M02U-8PTVCO,2016-10-02,GB,iPad,6,4400,1475414825,NULL,NULL,2.0,72.0,0.0,2.0,23.0,0.0,1
IJWYEM-C5GIHX-8POB1N,2016-10-01,US,iPhone,2,396,1475354543,NULL,NULL,1.0,5.0,0.0,1.0,5.0,0.0,1
P3SDOF-SOFH10-9P53DZ,2016-10-01,US,iPhone,1,419,1475326253,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,3
UTNRFW-97P2N3-7Z46IT,2016-10-01,US,iPhone,15,2719,1475358884,NULL,NULL,3.0,38.0,1.0,3.0,19.0,1.0,3
7COHQS-Z0N4PA-DZG43J,2016-10-02,US,iPhone,6,4199,1475451651,2,27.18,1.0,43.0,9.0,1.0,33.0,5.0,4
UHCLBM-COHSGN-4IU18K,2016-10-02,CN,iPhone,1,323,1475405729,NULL,NULL,0.0,2.0,0.0,0.0,0.0,0.0,1
U148LD-S6UN90-L5FDAY,2016-10-02,US,iPhone,1,2607,1475448332,NULL,NULL,1.0,25.0,5.0,1.0,19.0,3.0,8
W5VD7M-2V36JF-YUAZSI,2016-10-02,BR,iPhone,11,1706,1475413605,NULL,NULL,1.0,13.0,1.0,1.0,10.0,1.0,1
Z5C2AL-V3L9JC-CKR4WH,2016-10-01,US,iPhone,1,315,1475304583,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,7
LBC7MU-45MIV6-4H7QJF,2016-10-01,US,iPhone,5,3094,1475297847,NULL,NULL,45.0,17.0,1.0,26.0,7.0,1.0,7
L5SZNC-CS1XZR-ZLQ7WE,2016-10-02,US,iPad,2,1669,1475437962,NULL,NULL,1.0,29.0,1.0,1.0,19.0,1.0,1
ZXL4NG-37ECLR-87MAFY,2016-10-02,US,iPhone,3,788,1475452631,NULL,NULL,1.0,7.0,0.0,1.0,4.0,0.0,7
KOJ8SZ-RBKX4S-2PXM8T,2016-10-02,TR,iPhone,2,260,1475431086,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,1
ENLB9Q-V9YGO4-AYFOHC,2016-10-02,US,iPhone,50,5905,1475452658,NULL,NULL,45.0,22.0,3.0,33.0,19.0,2.0,8
GB47DY-LTMI6N-MQLOX2,2016-10-01,GB,iPhone,3,1093,1475299940,NULL,NULL,1.0,12.0,0.0,1.0,7.0,0.0,1
ZG7K1P-4BLSXF-12TQX3,2016-10-02,FR,iPhone,6,1886,1475443511,NULL,NULL,7.0,11.0,1.0,5.0,9.0,1.0,8
6O7J2N-6BD0XL-Z4BX3Q,2016-10-02,US,iPad,4,2065,1475377775,NULL,NULL,3.0,35.0,0.0,2.0,11.0,0.0,4
RKE8TY-QT5SMA-VSPWGA,2016-10-01,US,iPhone,2,715,1475339910,NULL,NULL,1.0,13.0,0.0,1.0,4.0,0.0,1
0L1XUB-RVZFED-IG0DHW,2016-10-01,US,iPhone,4,2067,1475348726,NULL,NULL,1.0,24.0,0.0,1.0,13.0,0.0,8
I80N1Q-NSZCRE-NARMPK,2016-10-02,US,iPhone,2,562,1475421513,NULL,NULL,1.0,10.0,0.0,1.0,8.0,0.0,1
SXDBW8-7UVKWI-AGK25M,2016-10-02,US,iPhone,4,1440,1475427736,NULL,NULL,2.0,28.0,0.0,1.0,6.0,0.0,2
HFP0UA-VFGLRB-FO4PYJ,2016-10-01,US,iPhone,10,3778,1475364315,NULL,NULL,18.0,16.0,9.0,11.0,9.0,0.0,2
4U8HMR-H8I2RP-GRUD8V,2016-10-02,US,iPhone,3,1094,1475446918,NULL,NULL,2.0,17.0,0.0,1.0,10.0,0.0,3
USFMYW-Q1NDH4-SG0E1C,2016-10-01,US,iPhone,2,2048,1475298997,NULL,NULL,1.0,31.0,0.0,1.0,14.0,0.0,1
2CSMBW-3UZL42-6QWJFY,2016-10-01,US,iPhone,2,1030,1475366085,NULL,NULL,3.0,11.0,0.0,2.0,9.0,0.0,2
VC09TU-TGVY69-Y6RP1F,2016-10-02,BR,iPhone,4,897,1475452788,NULL,NULL,2.0,8.0,0.0,1.0,5.0,0.0,2
1ALNK7-XV9HTY-9H786V,2016-10-01,TR,iPhone,13,3144,1475329330,NULL,NULL,14.0,33.0,6.0,9.0,25.0,3.0,1
3OZJWT-QZ76UA-ZX2LIJ,2016-10-01,CN,iPhone,1,374,1475336809,NULL,NULL,0.0,7.0,0.0,0.0,3.0,0.0,1
6BIGA1-F23NDX-J268L5,2016-10-01,GB,iPhone,4,1154,1475347383,NULL,NULL,2.0,10.0,0.0,1.0,8.0,0.0,5
3RE2FY-UA1RSN-JHBTP4,2016-10-02,US,iPhone,2,399,1475374363,NULL,NULL,1.0,6.0,0.0,1.0,6.0,0.0,4
O9SLWC-ZGO1PH-3EMFK9,2016-10-01,FR,iPad,1,813,1475304657,NULL,NULL,3.0,10.0,0.0,3.0,6.0,0.0,5
J3T74X-IAT2EZ-23OR8B,2016-10-01,FR,iPhone,3,2768,1475351548,NULL,NULL,1.0,33.0,3.0,1.0,24.0,3.0,4
E1QTIA-HL4QEZ-KH7GAW,2016-10-01,US,iPhone,30,6847,1475363194,1,13.59,2.0,83.0,5.0,2.0,48.0,5.0,5
FM526S-EZDTM3-Z0EH9K,2016-10-02,US,iPhone,1,480,1475417154,NULL,NULL,1.0,9.0,0.0,1.0,8.0,0.0,1
PYN56L-53QHI8-7NR3I0,2016-10-01,US,iPhone,15,12114,1475346246,NULL,NULL,1.0,70.0,6.0,1.0,30.0,3.0,3
9RKO6L-K5YPN9-X5KCO3,2016-10-01,US,iPhone,3,444,1475356392,NULL,NULL,2.0,7.0,0.0,1.0,4.0,0.0,3
Z9QD2R-VJZHW3-0CYKIW,2016-10-01,GB,iPhone,11,2548,1475328195,NULL,NULL,2.0,21.0,0.0,1.0,8.0,0.0,1
N5G2QO-G8INTQ-VTFDIE,2016-10-01,GB,iPhone,9,4915,1475355251,2,27.18,12.0,44.0,7.0,9.0,30.0,5.0,5
6ND53O-B7RSQ6-KY4T9C,2016-10-01,US,iPhone,3,23,1475313395,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
3QCT8D-VH1Y8L-EBJNAS,2016-10-01,TR,iPhone,1,669,1475340199,NULL,NULL,6.0,7.0,0.0,6.0,6.0,0.0,5
AFMZV0-PZ0AVO-W2ST80,2016-10-02,US,iPhone,11,2926,1475439067,NULL,NULL,1.0,40.0,0.0,1.0,22.0,0.0,8
QS13XK-PXBVA1-X7YTD3,2016-10-01,FR,iPod touch,1,84,1475352272,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
DP1EFC-EYMCPD-TF3GDM,2016-10-02,FR,iPhone,2,826,1475442213,NULL,NULL,1.0,13.0,0.0,1.0,8.0,0.0,2
S3H5KW-E2YHLW-67H4C1,2016-10-02,US,iPhone,1,497,1475446408,NULL,NULL,1.0,8.0,0.0,1.0,7.0,0.0,3
J5QLIW-4NO9L3-J73XNY,2016-10-01,GB,iPhone,1,604,1475359291,NULL,NULL,2.0,6.0,0.0,2.0,6.0,0.0,7
LDBFHZ-3H8E7F-4ZG58H,2016-10-02,GB,iPad,17,3383,1475434083,NULL,NULL,14.0,23.0,2.0,13.0,21.0,2.0,3
9YI28K-KVJXIG-E3U4A2,2016-10-01,US,iPad,6,1669,1475349011,1,27.18,13.0,6.0,0.0,9.0,5.0,0.0,4
P0MIRJ-1JCBYZ-CFJXVR,2016-10-02,US,iPhone,1,22,1475381956,NA,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
4BME7V-XS78N5-HKB9AG,2016-10-02,BR,iPhone,3,2197,1475452784,NULL,NULL,6.0,28.0,0.0,4.0,17.0,0.0,2
NQX6ST-LKS75V-GEQRK6,2016-10-02,US,iPhone,8,2103,1475436931,NULL,NULL,1.0,31.0,0.0,1.0,17.0,0.0,4
9XB15S-R6N1FB-N9UKTM,2016-10-02,TR,iPhone,4,340,1475436831,NULL,NULL,2.0,4.0,0.0,1.0,4.0,0.0,1
Z369CY-MTP053-B5RVU1,2016-10-01,BR,iPhone,1,767,1475324531,NULL,NULL,2.0,10.0,0.0,1.0,8.0,0.0,2
B1HKWS-8WKBFN-5RVQ4Z,2016-10-02,GB,iPad,2,1817,1475432978,NULL,NULL,1.0,23.0,1.0,1.0,14.0,1.0,3
3I91MB-G7DQN3-XMY40L,2016-10-01,US,iPhone,3,811,1475328099,NULL,NULL,1.0,9.0,1.0,1.0,9.0,1.0,8
1M9I38-FW6MEO-H8J9MK,2016-10-01,US,iPhone,1,140,1475303585,NULL,NULL,0.0,5.0,0.0,0.0,3.0,0.0,1
NZKTLP-F6L4YE-CGM8OU,2016-10-01,TR,iPad,3,680,1475348712,NULL,NULL,1.0,13.0,0.0,1.0,7.0,0.0,7
3P97TO-1G7A6F-4ZF89N,2016-10-01,US,iPhone,5,1246,1475360728,NULL,NULL,10.0,20.0,3.0,10.0,16.0,2.0,2
RFA32U-TJMDVX-KLJWH0,2016-10-02,GB,iPhone,3,1785,1475432663,NULL,NULL,5.0,28.0,0.0,2.0,7.0,0.0,4
0R3UIA-MIOG61-386NQC,2016-10-02,CN,iPhone,3,1006,1475420886,NULL,NULL,3.0,12.0,0.0,2.0,5.0,0.0,3
8Q0T4R-VKFIDE-NC6OMF,2016-10-02,GB,iPhone,1,278,1475450739,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,3
87LCYG-1JA5UW-6SUE85,2016-10-01,US,iPad,1,902,1475364724,NULL,NULL,4.0,6.0,0.0,3.0,5.0,0.0,7
JYGLSV-Y7O9G0-9MCAOU,2016-10-01,US,iPhone,6,1767,1475340822,NULL,NULL,2.0,26.0,0.0,2.0,18.0,0.0,2
9UDSE3-2WLN19-MN5AT6,2016-10-01,US,iPhone,1,243,1475292798,NULL,NULL,2.0,4.0,0.0,2.0,4.0,0.0,1
C0VBPH-KCZ0M6-S9GPKN,2016-10-02,FR,iPhone,4,660,1475427003,NULL,NULL,1.0,8.0,0.0,1.0,8.0,0.0,1
CGMZB1-0YN1HR-X2TADF,2016-10-02,US,iPhone,3,2550,1475425287,NULL,NULL,NA,28.0,2.0,1.0,19.0,2.0,2
SNTWXR-8K5OM3-QIVCG3,2016-10-01,US,iPad,1,1231,1475365288,NULL,NULL,0.0,35.0,0.0,0.0,2.0,0.0,2
712LYH-QZXWD4-SCNK6B,2016-10-02,GB,iPhone,10,3881,1475435688,NULL,NULL,3.0,73.0,0.0,2.0,22.0,0.0,7
JIRV5S-QGY03A-FXQIAU,2016-10-02,US,iPhone,4,1186,1475447144,NULL,NULL,11.0,7.0,1.0,8.0,6.0,1.0,6
ER4BV0-SZYIQ4-ZUB0PL,2016-10-01,BR,iPhone,2,1361,1475365241,NULL,NULL,1.0,23.0,0.0,1.0,15.0,0.0,2
IHY7RZ-XLEC2V-GZVJ6F,2016-10-02,US,iPhone,19,3085,1475449328,NULL,NULL,2.0,43.0,5.0,2.0,38.0,5.0,5
3P4TDI-BARTHW-9LCTZ3,2016-10-01,TR,iPhone,5,3206,1475354139,NULL,NULL,1.0,57.0,0.0,1.0,14.0,0.0,2
OEC01W-2JM7OD-GP7RCY,2016-10-01,GB,iPhone,2,404,1475363894,NULL,NULL,1.0,7.0,0.0,1.0,4.0,0.0,1
O4DWI2-7NZB2E-6AS3RW,2016-10-02,FR,iPhone,1,36,1475404637,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,3
BNI93Q-GCR1U2-KF62JC,2016-10-02,TR,iPhone,1,1269,1475432308,NULL,NULL,12.0,6.0,0.0,9.0,6.0,0.0,8
U2AI0E-812CM7-S1289P,2016-10-02,US,iPhone,1,2,1475439198,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,2
MDOC8I-PD53LW-OG67ZE,2016-10-02,US,iPhone,1,1307,1475440288,NULL,NULL,6.0,15.0,3.0,6.0,13.0,2.0,4
BV82WE-K2RZSC-0U5I1L,2016-10-02,US,iPhone,5,2049,1475397659,NULL,NULL,5.0,21.0,1.0,4.0,15.0,1.0,5
64UJYI-K3OM0P-UF7YJL,2016-10-02,GB,iPad,1,328,1475422505,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,4
F17UBC-ID0S8E-FN3DAV,2016-10-02,BR,iPhone,5,3289,1475451782,NULL,NULL,1.0,21.0,4.0,1.0,18.0,3.0,6
MTYPQE-NA2WB8-80B754,2016-10-01,US,iPhone,2,1430,1475327588,NULL,NULL,2.0,17.0,0.0,1.0,6.0,0.0,1
K1Z0HC-NOAV69-Y0ADT3,2016-10-01,TR,iPhone,1,228,1475354618,NULL,NULL,0.0,3.0,0.0,0.0,2.0,0.0,7
F9MHVG-Q5BXH8-AOEPN2,2016-10-02,US,iPhone,1,275,1475451700,NULL,NULL,1.0,6.0,0.0,1.0,4.0,0.0,5
I6AFBK-HU3TKW-YPI5L2,2016-10-01,US,iPad,1,1164,1475357189,NULL,NULL,1.0,9.0,0.0,1.0,8.0,0.0,4
E7P9Z6-TL9DC3-VMW9TG,2016-10-01,US,iPhone,39,6611,1475357367,NULL,NULL,28.0,30.0,4.0,24.0,26.0,4.0,5
5PLCJ0-E3P9VD-2OFQ7W,2016-10-01,GB,iPhone,2,297,1475353629,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,3
DKUM59-MITHU5-6EX25S,2016-10-01,BR,iPhone,2,320,1475342994,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,4
C59EWM-RDPQWZ-T60SA7,2016-10-01,US,iPad,1,339,1475282644,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,1
V7MZIK-M0JR67-VMQ9NZ,2016-10-02,US,iPhone,1,44,1475373606,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,1
8Z5VEG-389ZRG-FNMHLE,2016-10-01,US,iPhone,1,1687,1475287355,NULL,NULL,4.0,15.0,1.0,4.0,12.0,1.0,2
1HTCDG-RM9X5V-O1W3ZY,2016-10-01,GB,iPad,2,718,1475365683,NULL,NULL,2.0,13.0,0.0,1.0,4.0,0.0,2
K69R7V-MYZPNI-D7A5W1,2016-10-01,US,iPhone,3,1076,1475282919,NULL,NULL,0.0,2.0,0.0,0.0,0.0,0.0,1
TIV4G9-J2SA9P-BDCTMJ,2016-10-02,US,iPhone,6,312,1475411361,NULL,NULL,0.0,5.0,0.0,0.0,2.0,0.0,7
JMVYAI-T5VKX9-3HCIYG,2016-10-02,BR,iPhone,1,1,1475428885,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
09H7MT-I493O8-IRE6X5,2016-10-01,BR,iPhone,5,1456,1475361683,NULL,NULL,1.0,21.0,0.0,1.0,18.0,0.0,7
J5QAYW-FHYKD8-TUJW2B,2016-10-02,US,iPhone,2,217,1475388288,NULL,NULL,1.0,5.0,0.0,1.0,4.0,0.0,3
DGLH9C-OD49SR-1YLWXE,2016-10-02,US,iPad,7,5200,1475434145,NULL,NULL,9.0,60.0,0.0,7.0,27.0,0.0,3
TQV28J-0ZV4EI-QUF38V,2016-10-01,US,iPhone,1,628,1475353803,NULL,NULL,2.0,4.0,0.0,2.0,4.0,0.0,6
16TSMY-CE629H-2QE36W,2016-10-02,NA,iPhone,3,1044,1475448685,NULL,NULL,4.0,9.0,0.0,3.0,8.0,0.0,8
HD61VS-IE57PH-VHPDGY,2016-10-01,CN,iPhone,5,2236,1475299415,NULL,NULL,15.0,22.0,0.0,3.0,4.0,0.0,3
YKB2PS-U3KCPI-IWNYT6,2016-10-02,US,iPod touch,1,20,1475440395,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
96PQAO-B0QA3W-4TMPLF,2016-10-02,US,iPad,1,2455,1475448758,NULL,NULL,26.0,5.0,0.0,22.0,4.0,0.0,3
NJVOQC-OCMT20-AZ8NGE,2016-10-01,US,iPhone,1,3,1475309509,NULL,NULL,0.0,0.0,NA,0.0,0.0,0.0,1
FR46PJ-6ZE0HW-6ZCOJY,2016-10-02,FR,iPad,3,997,1475410029,NULL,NULL,2.0,13.0,1.0,2.0,12.0,1.0,3
FS6D8E-63LM1R-QD07HB,2016-10-01,GB,iPad,5,1284,1475362187,NULL,NULL,6.0,12.0,0.0,2.0,7.0,0.0,2
RSCFN5-BTFR1D-H238W1,2016-10-02,US,iPad,2,1216,1475415074,NULL,NULL,19.0,7.0,0.0,14.0,5.0,NA,1
RS92UJ-YA4BE9-F9AWV8,2016-10-02,GB,iPhone,1,351,1475435197,NULL,NULL,1.0,8.0,0.0,1.0,7.0,0.0,1
B5MWDR-5F2C06-GN3WQT,2016-10-01,US,iPhone,1,3,1475303833,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
NP70MW-LYEWCH-EWP47R,2016-10-02,US,iPod touch,4,2125,1475423561,NULL,NULL,5.0,10.0,1.0,3.0,8.0,1.0,3
O961HD-IWF81K-Z6SF4I,2016-10-02,BR,iPad,3,1474,1475451983,NULL,NULL,1.0,16.0,0.0,1.0,9.0,0.0,1
W0KL84-40Z5S1-02FL6G,2016-10-01,BR,iPhone,NA,1343,1475356844,NULL,NULL,1.0,24.0,0.0,1.0,14.0,0.0,2
BTHQXR-8WLR9G-T450W9,2016-10-02,US,iPod touch,3,754,1475449231,NULL,NULL,2.0,8.0,0.0,1.0,6.0,0.0,4
7JNBHM-JB2SUY-TQRHWC,2016-10-02,NA,iPad,8,3389,1475418602,NULL,NULL,29.0,17.0,0.0,17.0,12.0,0.0,6
HQES2Z-D6VYXO-AD68RO,2016-10-02,US,iPhone,4,1513,1475404250,NULL,NULL,2.0,24.0,0.0,1.0,13.0,0.0,6
9KRO1C-BCOJ6X-0I5L8H,2016-10-02,TR,iPhone,3,343,1475419256,NULL,NULL,NA,6.0,0.0,1.0,4.0,0.0,7
WJT8K4-T6VH5N-UGM3SC,2016-10-01,GB,iPhone,3,1982,1475355685,NULL,NULL,7.0,10.0,0.0,3.0,8.0,0.0,3
6Q7VO9-LD9BPU-YJU6LE,2016-10-01,FR,iPhone,13,1922,1475355773,NULL,NULL,1.0,36.0,0.0,1.0,23.0,0.0,6
L0RANG-0CKWX9-I08W14,2016-10-02,US,iPhone,1,183,1475443027,NULL,NULL,0.0,3.0,0.0,0.0,3.0,0.0,5
AT62LR-CQ05GJ-Q9NPT2,2016-10-02,TR,iPhone,5,1308,1475432261,NULL,NULL,1.0,14.0,0.0,1.0,6.0,0.0,1
WJS2HI-GSHJR6-Q83RFU,2016-10-01,CN,iPhone,3,586,1475307651,NULL,NULL,2.0,6.0,0.0,1.0,4.0,0.0,2
96R3CH-UG9YV1-V6173T,2016-10-01,US,iPhone,1,8,1475313004,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,1
9VG1QL-XMSR30-F7510Y,2016-10-01,FR,iPhone,43,10068,1475366394,NULL,NULL,4.0,115.0,8.0,3.0,52.0,5.0,4
BJH2ZC-0CP9OS-O3N9Y1,2016-10-02,US,iPad,3,98,1475373665,NULL,NULL,0.0,1.0,0.0,0.0,0.0,0.0,1
Q6B4T8-DXOU4M-FEUR3Z,2016-10-02,US,iPhone,2,1200,1475407104,NULL,NULL,1.0,9.0,0.0,1.0,5.0,0.0,1
MY985J-SWUQRI-K425HZ,2016-10-01,US,iPhone,20,6921,1475366347,NULL,NULL,19.0,36.0,5.0,15.0,32.0,5.0,7
B9FSGL-24I5AY-HQA4BG,2016-10-01,US,iPhone,3,538,1475354126,NULL,NULL,0.0,14.0,0.0,0.0,3.0,0.0,7
5BCDNH-OVIT4S-Z1EUSN,2016-10-01,GB,iPad,4,1668,1475327614,NULL,NULL,7.0,11.0,1.0,6.0,11.0,1.0,8
IX0GUF-6A7QBW-AOQ1LK,2016-10-01,BR,iPhone,3,1390,1475364207,NULL,NULL,2.0,12.0,0.0,1.0,10.0,0.0,5
BNYWC0-WKTCQ2-1C4YE8,2016-10-02,US,iPhone,2,1586,1475439947,NULL,NULL,3.0,21.0,0.0,3.0,18.0,0.0,1
302T8F-G16N7I-EAX3N4,2016-10-02,US,iPad,10,4660,1475443718,NULL,NULL,13.0,32.0,3.0,10.0,23.0,3.0,3
36WMLU-965GKF-I9SY3X,2016-10-01,US,iPhone,4,2884,1475341954,NULL,NULL,1.0,49.0,0.0,1.0,19.0,0.0,3
75XVST-2IPNT8-4UV2M0,2016-10-02,GB,iPhone,1,87,1475439485,NULL,NULL,0.0,1.0,0.0,0.0,1.0,0.0,1
PMSL0C-H19OWL-U0E2RA,2016-10-02,US,iPhone,3,538,1475439265,NULL,NULL,2.0,9.0,1.0,2.0,8.0,1.0,3
ME9S0V-C8O7I5-ZR57OA,2016-10-01,US,iPhone,1,44,1475343618,NULL,NULL,0.0,1.0,0.0,0.0,1.0,NA,1
4UAQLH-DP176Z-TLGBZ0,2016-10-01,US,iPhone,29,7383,1475365835,2,27.18,4.0,88.0,12.0,3.0,55.0,8.0,8
7L2I48-JV3R9C-Q7GTBI,2016-10-02,GB,iPhone,1,1148,1475443310,NULL,NULL,1.0,19.0,0.0,1.0,12.0,0.0,2
1U8WH0-C7YJ4D-NIP9DF,2016-10-01,FR,iPhone,1,828,1475354173,NULL,NULL,1.0,10.0,0.0,1.0,7.0,0.0,1
KN8DHJ-PL1MQ6-GDBX5Q,2016-10-01,GB,iPad,3,1806,1475343136,NULL,NULL,8.0,13.0,2.0,6.0,11.0,2.0,1
2AE7VZ-2FEGKJ-N7XSED,2016-10-02,US,iPhone,3,2074,1475443825,NULL,NULL,1.0,38.0,0.0,1.0,17.0,0.0,4
QH8SDP-Q8RM1T-U3SK4G,2016-10-02,FR,iPhone,1,613,1475422337,NULL,NULL,1.0,12.0,0.0,1.0,9.0,0.0,7
EW6KYI-DOCNRZ-VRQPZ6,2016-10-01,US,iPhone,3,2970,1475347958,NULL,NULL,3.0,47.0,0.0,3.0,17.0,0.0,4
ZO4ITW-Y6T4EZ-NP4LKI,2016-10-01,GB,iPhone,1,145,1475357051,NULL,NULL,0.0,4.0,0.0,0.0,3.0,0.0,3
QKLFG5-187QKO-MN3J8F,2016-10-02,FR,iPad,2,2802,1475435848,NULL,NULL,3.0,20.0,4.0,3.0,13.0,2.0,2
41S9LD-WPZ7FD-4WHVX3,2016-10-01,FR,iPhone,1,405,1475338942,NULL,NULL,2.0,7.0,0.0,1.0,6.0,0.0,6
3MA87G-B5YMJX-KYLJTZ,2016-10-01,BR,iPhone,6,1345,1475361340,NULL,NULL,1.0,16.0,0.0,1.0,6.0,0.0,2
3W1TNG-LMRKEC-U3IXK2,2016-10-02,US,iPhone,2,1584,1475431517,NULL,NULL,1.0,25.0,0.0,1.0,14.0,0.0,4
N7PBAM-OD6ERL-8SO3U4,2016-10-01,US,iPhone,1,263,1475281818,NULL,NULL,1.0,4.0,0.0,1.0,4.0,0.0,1
OJP02N-Y80ZEG-YNKXIC,2016-10-02,US,iPhone,37,11047,1475446568,NULL,NULL,18.0,96.0,8.0,9.0,48.0,5.0,8
2QDCPI-6C5MSL-7MJCWZ,2016-10-02,FR,iPhone,2,1308,1475435111,NULL,NULL,1.0,20.0,0.0,1.0,9.0,0.0,7
8OH4SR-LUZKVE-1UW079,2016-10-01,FR,iPhone,1,641,1475338461,NULL,NULL,1.0,6.0,0.0,1.0,6.0,0.0,1
